id	BTCB	MTCB
PCHCB_0113000	39.8091945	18.4927365
PCHCB_0113100	69.7336863333333	81.0016076666667
PCHCB_0113200	427.5656695	402.360030333333
PCHCB_0113300	1.23284483333333	0.425480333333333
PCHCB_0113400	70.6949153333333	63.5713326666667
PCHCB_0113500	593.986642166667	392.356185166667
PCHCB_0113600	39.2498951666667	23.6134536666667
PCHCB_0113800	25.9288641666667	7.59100866666667
PCHCB_0113900	13.4445848333333	2.0179225
PCHCB_0114000	324.061041166667	5.190087
PCHCB_0114100	107.027699833333	96.7139126666667
PCHCB_0114200	278.580423	86.2621338333333
PCHCB_0114300	21.0748196666667	24.0292415
PCHCB_0114400	28.4563375	22.1019193333333
PCHCB_0114500	20.793619	83.4841521666667
PCHCB_0114600	55.3890661666667	73.2088896666667
PCHCB_0114700	10.672491	8.42538666666667
PCHCB_0114800	0.521776	4.447303
PCHCB_0114900	8.10659083333333	7.852261
PCHCB_0115000	3.22592516666667	9.91595316666667
PCHCB_0115100	1.170191	3.28394883333333
PCHCB_0115200	8.06875733333333	24.8067718333333
PCHCB_0115250	3.17126283333333	9.786903
PCHCB_0115350	29.2658575	10.5406925
PCHCB_0115400	4.990936	2.88483016666667
PCHCB_0200001	22.3915668333333	9.059907
PCHCB_0200011	9.85772283333333	16.4852776666667
PCHCB_0200021	7.20143033333333	12.4127366666667
PCHCB_0200035	0.618395166666667	0.6490465
PCHCB_0200041	1020.152942	1280.9038415
PCHCB_0200045	56.2647681666667	63.7529981666667
PCHCB_0200051	176.903727166667	71.7495813333333
PCHCB_0200055	1.50095383333333	0.878116666666667
PCHCB_0200061	102.761075666667	33.6089306666667
PCHCB_0200065	930.451146666667	859.807665
PCHCB_0200071	18660.5782946667	19673.7534343333
PCHCB_0200100	3.4857755	3.97114533333333
PCHCB_0200200	12.9982641666667	13.47631
PCHCB_0200300	80.5961793333333	126.198965
PCHCB_0200400	51.9041111666667	52.4750778333333
PCHCB_0200500	5.80686583333333	10.6448076666667
PCHCB_0200600	39.3000835	54.2218828333333
PCHCB_0200700	111.031394	147.126597
PCHCB_0200800	168.122201333333	139.9788975
PCHCB_0200900	123.541002	104.501097333333
PCHCB_0201000	46.5409606666667	74.464067
PCHCB_0201100	3.11537416666667	1.0651305
PCHCB_0201200	12.259643	12.660983
PCHCB_0201300	145.814985166667	165.126039
PCHCB_0201400	1431.1211785	1563.9630285
PCHCB_0201500	73.5183446666667	71.403744
PCHCB_0201600	84.0943531666667	69.1373846666667
PCHCB_0201700	80.3549593333333	99.7034538333333
PCHCB_0201800	62.0265196666667	77.521953
PCHCB_0201900	23.8887686666667	30.9438775
PCHCB_0202000	22.1910328333333	18.3294956666667
PCHCB_0202100	61.893884	105.236462
PCHCB_0202150	34.0825298333333	63.3184225
PCHCB_0202200	76.4461325	67.40602
PCHCB_0202300	54.9438788333333	63.246418
PCHCB_0202400	7.70975983333333	10.4974153333333
PCHCB_0202500	63.220316	100.4589675
PCHCB_0202600	169.068802333333	205.647288166667
PCHCB_0202700	11.2889641666667	13.2598745
PCHCB_0202800	48.7655251666667	48.8022985
PCHCB_0202900	28.6515581666667	9.05151366666667
PCHCB_0203000	119.509226333333	189.6518725
PCHCB_0203100	149.308691666667	175.148579166667
PCHCB_0203200	171.592966	153.632117666667
PCHCB_0203300	40.6148251666667	58.8726431666667
PCHCB_0203400	877.326283	460.723409666667
PCHCB_0203500	54.7286715	59.8334543333333
PCHCB_0203600	282.983168333333	158.8825105
PCHCB_0203700	26.8857461666667	32.924762
PCHCB_0203800	438.338396166667	608.0926855
PCHCB_0203900	25.974526	39.6489076666667
PCHCB_0204000	10.4080701666667	10.9094291666667
PCHCB_0204100	12.2562978333333	16.8585358333333
PCHCB_0204200	2.67326516666667	0.700302333333333
PCHCB_0204300	391.360261333333	401.714565166667
PCHCB_0204400	388.337269333333	424.589365333333
PCHCB_0204500	17.3208025	19.5257573333333
PCHCB_0204600	8.26479283333333	8.8575265
PCHCB_0204700	282.887128	380.032926333333
PCHCB_0204800	24.1345136666667	30.380737
PCHCB_0204900	162.571901333333	223.300604166667
PCHCB_0205000	11.4411703333333	6.187136
PCHCB_0205100	3.7464285	4.59772766666667
PCHCB_0205200	38.157544	39.6386911666667
PCHCB_0205300	20.231441	16.7815456666667
PCHCB_0205400	549.1306375	530.620269
PCHCB_0205500	28.4859655	49.8297656666667
PCHCB_0205600	87.5663496666667	100.397280333333
PCHCB_0205700	63.8462851666667	52.6260116666667
PCHCB_0205800	8.36216383333333	10.378781
PCHCB_0205900	133.851442666667	102.202647833333
PCHCB_0206000	1.07496983333333	0.826282333333333
PCHCB_0206100	31.0407245	29.4524291666667
PCHCB_0206200	26.0097985	35.3607816666667
PCHCB_0206300	52.4843093333333	109.8907645
PCHCB_0206400	601.452656666667	688.833278
PCHCB_0206500	21.9279053333333	18.5138481666667
PCHCB_0206600	132.581211166667	172.6622245
PCHCB_0206700	18.6461938333333	25.9070703333333
PCHCB_0206800	1.08557466666667	0.498232833333333
PCHCB_0206900	7.13494133333333	7.78208766666667
PCHCB_0207000	41.775478	46.741787
PCHCB_0207100	39.437425	45.394807
PCHCB_0207200	33.5454923333333	18.7916401666667
PCHCB_0207300	162.176511833333	236.823861166667
PCHCB_0207400	36.9627933333333	56.7774928333333
PCHCB_0207500	0.4530305	1.0320565
PCHCB_0207600	344.293599333333	448.573317833333
PCHCB_0207700	5.55412566666667	2.605263
PCHCB_0207800	14.9949136666667	13.7026865
PCHCB_0207900	7.2242315	5.90993133333333
PCHCB_0208000	11.5672795	15.9460588333333
PCHCB_0208100	0.617242333333333	0.598985333333333
PCHCB_0208200	29.7901533333333	30.6032858333333
PCHCB_0208300	120.899425	144.4728985
PCHCB_0208400	71.7675405	72.6275485
PCHCB_0208500	15.4782163333333	16.6719115
PCHCB_0208600	132.717364666667	133.490076333333
PCHCB_0208700	1.35273466666667	2.2527165
PCHCB_0208800	38.5777258333333	33.9270145
PCHCB_0208900	58.9497253333333	58.187244
PCHCB_0209000	74.2074985	58.924228
PCHCB_0209100	50.3964735	45.6527741666667
PCHCB_0209200	87.1521991666667	108.5851025
PCHCB_0209300	132.5740095	184.458710166667
PCHCB_0209400	44.6409168333333	48.8165088333333
PCHCB_0209500	37.5964345	30.2284635
PCHCB_0209600	33.0697973333333	35.8131398333333
PCHCB_0209700	29.5593121666667	34.8126298333333
PCHCB_0209800	14.3986936666667	17.6754241666667
PCHCB_0209900	354.246910666667	452.086582166667
PCHCB_0210000	58.8173173333333	63.5042381666667
PCHCB_0210100	10.6316098333333	12.7723665
PCHCB_0210200	17.3312753333333	18.3935305
PCHCB_0210300	81.042813	88.2513401666667
PCHCB_0210400	42.7288856666667	55.2426953333333
PCHCB_0210500	268.608796	289.701621
PCHCB_0210600	60.4645426666667	58.7582081666667
PCHCB_0210700	34.9997658333333	43.5957521666667
PCHCB_0210800	46.3227091666667	53.721747
PCHCB_0210900	19.6098046666667	20.7872136666667
PCHCB_0211000	2.53665983333333	2.32570333333333
PCHCB_0211100	14.7413321666667	15.5658005
PCHCB_0211200	22.1775956666667	34.3475378333333
PCHCB_0211300	89.5377205	101.513418166667
PCHCB_0211400	49.4532041666667	43.7714331666667
PCHCB_0211500	93.9402333333333	153.4486575
PCHCB_0211600	90.5691675	62.0164878333333
PCHCB_0211700	20.2329285	29.8878113333333
PCHCB_0211800	44.9564033333333	32.9407611666667
PCHCB_0211900	5.84638766666667	4.39045716666667
PCHCB_0212000	36.11013	30.0878613333333
PCHCB_0212100	92.2125538333333	104.4658125
PCHCB_0212200	21.4166335	27.4751601666667
PCHCB_0212300	8.44534783333333	8.25918416666667
PCHCB_0212400	0.946073333333333	0.342411
PCHCB_0212500	38.0537016666667	52.5802015
PCHCB_0212600	42.0339506666667	40.5873851666667
PCHCB_0212700	58.9089003333333	64.9006496666667
PCHCB_0212800	257.330262666667	257.720885833333
PCHCB_0212900	291.487713166667	391.261687833333
PCHCB_0213000	553.7721495	511.200842333333
PCHCB_0213100	2041.66881016667	1367.50804916667
PCHCB_0213200	799.645570166667	769.370892333333
PCHCB_0213300	1439.81302566667	1578.99131716667
PCHCB_0213400	695.522374666667	693.528904666667
PCHCB_0213500	72.8168438333333	89.9684536666667
PCHCB_0213600	37.6236295	26.9181096666667
PCHCB_0213700	39.8880081666667	69.1670581666667
PCHCB_0213800	1.53659866666667	2.63007766666667
PCHCB_0213821	9.871354	15.5078781666667
PCHCB_0213830	12.9036441666667	45.8874011666667
PCHCB_0213840	9.47977816666667	44.4373338333333
PCHCB_0213881	28.4232783333333	16.0342571666667
PCHCB_0300050	3.9627505	3.94258583333333
PCHCB_0300060	0.860785666666667	13.9969946666667
PCHCB_0300070	7.44139866666667	47.1931985
PCHCB_0300700	0.388148833333333	65.563826
PCHCB_0300800	0.6314085	108.169813833333
PCHCB_0300850	11.3408928333333	334.340136166667
PCHCB_0301000	242.7652635	746.319553833333
PCHCB_0301100	11.3866693333333	168.783517333333
PCHCB_0301110	0.368601833333333	9.2097615
PCHCB_0301120	0.0335735	3.8237415
PCHCB_0301130	0.4982515	14.7035851666667
PCHCB_0301140	0.112153666666667	1.969976
PCHCB_0301150	2.09627266666667	8.321717
PCHCB_0301160	318.395664666667	22.7087163333333
PCHCB_0301170	1027.563388	72.312666
PCHCB_0301180	4.05015433333333	37.003488
PCHCB_0301190	2.1724255	241.502571
PCHCB_0301200	10.8871538333333	204.754718666667
PCHCB_0302300	125.658283	119.5577255
PCHCB_0302400	1017.88722516667	1048.33016183333
PCHCB_0302500	1030.75613666667	1100.34518933333
PCHCB_0302700	132.001673833333	14.7973756666667
PCHCB_0302800	874.0917495	1201.0168955
PCHCB_0302900	34.2377285	40.6642153333333
PCHCB_0303000	68.1405028333333	85.9032085
PCHCB_0303100	37.287787	52.8268765
PCHCB_0303200	6.688517	6.92413516666667
PCHCB_0303300	61.3960758333333	63.204742
PCHCB_0303400	49.3727675	63.9447361666667
PCHCB_0303500	1154.57293383333	1490.65751983333
PCHCB_0303600	40.7504503333333	51.0264215
PCHCB_0303700	1.270728	1.99581116666667
PCHCB_0303800	14.4116188333333	8.63613783333333
PCHCB_0303900	48.5405833333333	55.4472168333333
PCHCB_0304000	1.57258833333333	1.1394655
PCHCB_0304100	76.7146638333333	88.2330705
PCHCB_0304200	242.085686	325.9769935
PCHCB_0304300	4.11816683333333	1.68580366666667
PCHCB_0304400	5.335948	2.94746633333333
PCHCB_0304500	99.2816008333333	119.662741166667
PCHCB_0304600	12.4676028333333	11.5941808333333
PCHCB_0304700	844.552329	1071.03513133333
PCHCB_0304800	8.49518566666667	12.1445706666667
PCHCB_0304900	43.8006773333333	47.7825901666667
PCHCB_0305000	0.462184	1.10576966666667
PCHCB_0305100	3.29408616666667	1.02553866666667
PCHCB_0305200	0.926107333333333	0.481919333333333
PCHCB_0305300	36.2313048333333	41.2067941666667
PCHCB_0305400	543.280417166667	663.230088333333
PCHCB_0305500	111.721075166667	102.353183333333
PCHCB_0305600	68.9496036666667	83.0952863333333
PCHCB_0305700	282.944028833333	382.2234005
PCHCB_0305800	430.981923166667	416.975895833333
PCHCB_0305900	47.9307253333333	31.4049663333333
PCHCB_0306000	32.4503273333333	40.6106746666667
PCHCB_0306100	27.8846038333333	40.8817135
PCHCB_0306200	4.10708533333333	2.9795045
PCHCB_0306300	22.8657375	14.1047568333333
PCHCB_0306400	22.5828248333333	20.1503596666667
PCHCB_0306500	45.5595611666667	47.8892713333333
PCHCB_0306600	1472.927677	1993.22955616667
PCHCB_0306700	31.6652121666667	37.9601161666667
PCHCB_0306800	22.102361	33.8577493333333
PCHCB_0306900	0.642870833333333	0.988534666666667
PCHCB_0307000	139.571876833333	151.815743333333
PCHCB_0307100	273.453640166667	289.469147666667
PCHCB_0307200	471.647661	683.4217545
PCHCB_0307300	404.494899833333	532.262037166667
PCHCB_0307400	58.80874	56.9731711666667
PCHCB_0307500	46.8292418333333	40.7618356666667
PCHCB_0307600	23.4923893333333	25.787705
PCHCB_0307700	7.49561333333333	8.8468815
PCHCB_0307800	53.1469995	62.4402913333333
PCHCB_0307900	88.3219668333333	89.7781426666667
PCHCB_0308000	27.4441393333333	36.264507
PCHCB_0308100	44.8994781666667	65.246057
PCHCB_0308200	11.036672	2.32208183333333
PCHCB_0308300	8.191222	1.610813
PCHCB_0308400	38.769294	41.5427473333333
PCHCB_0308500	29.867867	36.9509196666667
PCHCB_0308600	49.5208278333333	67.309036
PCHCB_0308700	29.0541885	34.5803111666667
PCHCB_0308800	0.850005166666667	1.1551965
PCHCB_0308900	58.1414658333333	110.725920333333
PCHCB_0309000	389.736819666667	380.1473845
PCHCB_0309100	2114.96932366667	2340.2918345
PCHCB_0309200	1648.48976383333	2104.7511675
PCHCB_0309300	113.052396166667	95.8036265
PCHCB_0309400	93.8302691666667	126.588012
PCHCB_0309500	134.268122666667	188.950211
PCHCB_0309600	8.327014	9.80188916666667
PCHCB_0309700	29.2820395	46.3307825
PCHCB_0309800	28.6924633333333	35.8974386666667
PCHCB_0309900	6.62826083333333	5.83582066666667
PCHCB_0310000	458.713071833333	407.9373385
PCHCB_0310100	8.761083	10.9518996666667
PCHCB_0310200	167.5029445	194.130876
PCHCB_0310300	69.0306813333333	94.6159486666667
PCHCB_0310400	0.180902166666667	0.296346666666667
PCHCB_0310500	20.593341	23.5389658333333
PCHCB_0310600	33.4082738333333	54.6275938333333
PCHCB_0310700	37.2466368333333	41.246349
PCHCB_0310800	138.474924833333	164.484037
PCHCB_0310900	17.7962036666667	21.664328
PCHCB_0311000	45.4734173333333	60.4195611666667
PCHCB_0311100	38.1166576666667	37.6808828333333
PCHCB_0311200	102.594377666667	123.243405666667
PCHCB_0311300	180.3379665	203.064035666667
PCHCB_0311400	95.8742536666667	87.6638821666667
PCHCB_0311500	117.467491166667	79.5061891666667
PCHCB_0311600	23.8650223333333	41.2576136666667
PCHCB_0311700	35.4310006666667	45.0572795
PCHCB_0311800	24.3547085	34.5187508333333
PCHCB_0311900	24.7167998333333	25.0227951666667
PCHCB_0312000	28.0101351666667	39.027262
PCHCB_0312100	125.489788333333	155.898939
PCHCB_0312200	89.4650865	111.078260166667
PCHCB_0312300	50.2059651666667	69.8832133333333
PCHCB_0312400	11.8401621666667	12.8173045
PCHCB_0312500	9.31081166666667	9.9076655
PCHCB_0312600	1.92749116666667	1.03411216666667
PCHCB_0312700	68.7057281666667	94.5384711666667
PCHCB_0312800	3.72775716666667	2.48968166666667
PCHCB_0312900	49.092473	39.864032
PCHCB_0313000	95.2885333333333	89.3011801666667
PCHCB_0313100	119.597734	83.881186
PCHCB_0313200	162.194044666667	246.309370666667
PCHCB_0313300	31.5092578333333	26.0753525
PCHCB_0313400	15.9067355	23.4486716666667
PCHCB_0313500	9.026032	12.7074741666667
PCHCB_0313600	17.6763151666667	30.7057751666667
PCHCB_0313700	145.925412833333	147.553933666667
PCHCB_0313800	27.2638915	33.1818568333333
PCHCB_0313900	225.489673	264.801334833333
PCHCB_0314000	91.6057418333333	115.857104666667
PCHCB_0314100	7.32528966666667	7.8556465
PCHCB_0314200	58.3156533333333	62.6518218333333
PCHCB_0314300	40.4166373333333	43.3590628333333
PCHCB_0314400	60.4281751666667	65.8321183333333
PCHCB_0314500	87.8985506666667	76.862955
PCHCB_0314600	126.769762666667	111.6312565
PCHCB_0314700	23.999042	61.0525271666667
PCHCB_0314800	7.772979	2.9208465
PCHCB_0314900	6.13478483333333	6.41106766666667
PCHCB_0315000	20.2918331666667	25.1759383333333
PCHCB_0315100	9.57216183333333	7.9628365
PCHCB_0315200	49.037264	50.730694
PCHCB_0315300	8.41057983333333	3.45690683333333
PCHCB_0315400	226.2668295	269.019126166667
PCHCB_0315500	1.34456283333333	1.48027
PCHCB_0315600	15.6463551666667	26.6445015
PCHCB_0315700	3.544658	3.6994505
PCHCB_0315800	3.38974666666667	3.4674905
PCHCB_0315900	407.082143666667	387.477065833333
PCHCB_0316000	3.97235166666667	3.03042533333333
PCHCB_0316100	36.2058395	51.0994286666667
PCHCB_0316200	85.6065823333333	110.737248666667
PCHCB_0316300	149.525834333333	195.0460715
PCHCB_0316400	27.1784123333333	31.1747035
PCHCB_0316500	62.3324893333333	89.797582
PCHCB_0316600	467.487394666667	465.703018666667
PCHCB_0316700	68.1194121666667	59.1157768333333
PCHCB_0316800	250.966129	295.550598833333
PCHCB_0316900	5.25875983333333	4.6841585
PCHCB_0317000	2.12230483333333	0.677188833333333
PCHCB_0317100	8.699374	7.630805
PCHCB_0317200	37.1257183333333	29.9530053333333
PCHCB_0317300	288.975003166667	357.4784385
PCHCB_0317400	55.2740116666667	49.9137215
PCHCB_0317500	64.5688541666667	50.7293615
PCHCB_0317600	12.156558	9.593837
PCHCB_0317700	1052.61305883333	1215.46783533333
PCHCB_0317800	59.9116371666667	61.4826155
PCHCB_0317900	2055.38251016667	2290.54280333333
PCHCB_0318000	22.570813	25.3274446666667
PCHCB_0318100	172.910415166667	157.922649166667
PCHCB_0318200	385.428066666667	404.497902666667
PCHCB_0318300	187.6877225	82.9015345
PCHCB_0318400	335.754028833333	423.6302985
PCHCB_0318500	4.28685133333333	2.99960966666667
PCHCB_0318600	5.77347183333333	4.47523833333333
PCHCB_0318700	63.1861788333333	85.8483705
PCHCB_0318800	11.8740171666667	18.3061143333333
PCHCB_0318900	115.425182666667	19.1137686666667
PCHCB_0319000	1.42495016666667	5.890084
PCHCB_0319100	1.486676	3.5091335
PCHCB_0319200	1.72525833333333	23.3031525
PCHCB_0319300	2.29005066666667	20.2337575
PCHCB_0319400	0.418444666666667	21.3945973333333
PCHCB_0319500	0.000804166666666667	50.3451843333333
PCHCB_0319600	4.0193485	418.6388485
PCHCB_0319700	9.770877	595.124042833333
PCHCB_0319800	2.53516466666667	337.852082833333
PCHCB_0319900	3.915991	904.433159333333
PCHCB_0320100	1.19916333333333	218.3954855
PCHCB_0320200	2.89374516666667	538.8616025
PCHCB_0320300	5.12071016666667	153.707693833333
PCHCB_0320400	8.85288283333333	35.6252118333333
PCHCB_0320500	38.5335871666667	8.55676016666667
PCHCB_0400010	43.8458576666667	42.443108
PCHCB_0400020	2.98196316666667	55.2888793333333
PCHCB_0400030	3.1011865	335.884862666667
PCHCB_0400040	5.75104783333333	266.675467333333
PCHCB_0400050	4.24230516666667	367.549349666667
PCHCB_0400060	4.659186	612.509863833333
PCHCB_0400070	3.83241533333333	183.131194333333
PCHCB_0400080	12.8658153333333	299.616816833333
PCHCB_0400090	6.10069133333333	43.4453533333333
PCHCB_0400100	25.306303	20.396067
PCHCB_0400200	3.61267266666667	278.2266325
PCHCB_0400700	5.25868333333333	4.28253816666667
PCHCB_0400750	3.300902	1.6227385
PCHCB_0400900	740.351173	683.894259166667
PCHCB_0401000	382.145139	741.1937075
PCHCB_0401100	32.1788921666667	30.3950016666667
PCHCB_0401110	2.991652	15.2961295
PCHCB_0401120	10.7244081666667	17.0867663333333
PCHCB_0401130	0.926212833333333	0.369339333333333
PCHCB_0401140	24.6792543333333	50.6389265
PCHCB_0401300	0.8979485	10.8800795
PCHCB_0401400	0.583796	0.268679833333333
PCHCB_0401500	37.8613355	45.1773071666667
PCHCB_0401600	35.3763296666667	39.3175011666667
PCHCB_0401700	68.1166405	27.985802
PCHCB_0401800	12.7023981666667	17.3898003333333
PCHCB_0401900	88.6156721666667	92.1679711666667
PCHCB_0402000	70.2649685	51.3272336666667
PCHCB_0402100	46.9400466666667	42.5522753333333
PCHCB_0402200	145.8193705	196.279096833333
PCHCB_0402300	60.794763	54.095944
PCHCB_0402400	387.519434833333	385.726375666667
PCHCB_0402500	50.1647453333333	46.1869553333333
PCHCB_0402600	34.7398946666667	33.9214338333333
PCHCB_0402700	82.4076698333333	80.6696893333333
PCHCB_0402800	105.975789	143.432865166667
PCHCB_0402900	11.0140851666667	22.1625265
PCHCB_0403000	111.760646833333	101.551932833333
PCHCB_0403100	22.7111071666667	32.1430416666667
PCHCB_0403200	227.352649	270.545618
PCHCB_0403300	88.030288	87.058724
PCHCB_0403400	16.1142303333333	11.674927
PCHCB_0403500	0.140781833333333	0.238452
PCHCB_0403600	51.5887855	50.1799133333333
PCHCB_0403700	294.801769333333	326.644607
PCHCB_0403800	31.4310438333333	34.6405375
PCHCB_0403900	1981.35481066667	2588.7887865
PCHCB_0404000	42.3799865	56.2159385
PCHCB_0404100	0.223944333333333	0.2707015
PCHCB_0404200	2.75640016666667	1.57640216666667
PCHCB_0404300	58.8845	65.999886
PCHCB_0404400	73.3669385	83.0349391666667
PCHCB_0404500	39.6942816666667	37.0862548333333
PCHCB_0404600	21.3644263333333	19.7810618333333
PCHCB_0404700	305.808985333333	292.758367666667
PCHCB_0404800	145.069575333333	164.322035166667
PCHCB_0404900	91.3939986666667	86.9071816666667
PCHCB_0405000	188.861973666667	208.064011166667
PCHCB_0405100	253.752681833333	327.645710333333
PCHCB_0405200	1.66915	1.04252066666667
PCHCB_0405300	424.6176625	586.480634
PCHCB_0405400	99.6187461666667	99.259418
PCHCB_0405500	36.0302161666667	42.7085155
PCHCB_0405600	687.70919	863.894598166667
PCHCB_0405700	596.407407333333	536.4328025
PCHCB_0405800	332.282679833333	404.541403833333
PCHCB_0405900	244.244885666667	285.187265
PCHCB_0406000	93.0626556666667	135.736477333333
PCHCB_0406100	160.879164833333	158.5590195
PCHCB_0406200	958.786103	1176.01281033333
